ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
916135682,35804697,0,1
916135682,35804679,0,1
916135417,35804688,0,1
916135417,35804695,0,1
916135417,35804702,0,1
916135417,35804660,0,1
916135417,35804696,0,1
916135417,35804666,0,1
916135417,35804650,0,1
916135417,35100421,0,1
916135417,35804653,0,1
916135417,35804686,0,1
916135417,35804668,0,1
916135417,35802958,0,1
916135417,35804677,0,1
916135417,35804697,0,1
916135417,35804679,0,1
916135421,35804688,0,1
916135421,35804695,0,1
916135421,35804702,0,1
916135421,35804660,0,1
916135421,35804696,0,1
916135421,35804666,0,1
916135421,35804650,0,1
916135421,35100421,0,1
916135421,35804653,0,1
916135421,35804686,0,1
916135421,35804668,0,1
916135421,35802958,0,1
916135421,35804677,0,1
916135421,35804697,0,1
916135421,35804679,0,1
916135683,35804688,0,1
916135683,35804695,0,1
916135683,35804702,0,1
916135683,35804660,0,1
916135683,35804696,0,1
916135683,35804666,0,1
916135683,35804650,0,1
916135683,35100421,0,1
916135683,35804653,0,1
916135683,35804686,0,1
916135683,35804668,0,1
916135683,35802958,0,1
916135683,35804677,0,1
916135683,35804697,0,1
916135683,35804679,0,1
916135430,35804688,0,1
916135430,35804695,0,1
916135430,35804702,0,1
916135430,35804660,0,1
916135430,35804696,0,1
916135430,35804666,0,1
916135430,35804650,0,1
916135430,35100421,0,1
916135430,35804653,0,1
916135430,35804686,0,1
916135430,35804668,0,1
916135430,35802958,0,1
916135430,35804677,0,1
916135430,35804697,0,1
916135430,35804679,0,1
916135583,35804688,0,1
916135583,35804695,0,1
916135583,35804702,0,1
916135583,35804660,0,1
916135583,35804696,0,1
916135583,35804666,0,1
916135583,35804650,0,1
916135583,35100421,0,1
916135583,35804653,0,1
916135583,35804686,0,1
916135583,35804668,0,1
916135583,35802958,0,1
916135583,35804677,0,1
916135583,35804697,0,1
916135583,35804679,0,1
916135432,35804688,0,1
916135432,35804695,0,1
916135432,35804702,0,1
916135432,35804660,0,1
916135432,35804696,0,1
916135432,35804666,0,1
916135432,35804650,0,1
916135432,35100421,0,1
916135432,35804653,0,1
916135432,35804686,0,1
916135432,35804668,0,1
916135432,35802958,0,1
916135432,35804677,0,1
916135432,35804697,0,1
916135432,35804679,0,1
916135434,35804688,0,1
916135434,35804695,0,1
916135434,35804702,0,1
916135434,35804660,0,1
916135434,35804696,0,1
916135434,35804666,0,1
916135434,35804650,0,1
916135434,35100421,0,1
916135434,35804653,0,1
916135434,35804686,0,1
916135434,35804668,0,1
916135434,35802958,0,1
916135434,35804677,0,1
916135434,35804697,0,1
916135434,35804679,0,1
916135478,35804688,0,1
916135478,35804695,0,1
916135478,35804702,0,1
916135478,35804660,0,1
916135478,35804696,0,1
916135478,35804666,0,1
916135478,35804650,0,1
916135478,35100421,0,1
916135478,35804653,0,1
916135478,35804686,0,1
916135478,35804668,0,1
916135478,35802958,0,1
916135478,35804677,0,1
916135478,35804697,0,1
916135478,35804679,0,1
916135681,35804688,0,1
916135681,35804695,0,1
916135681,35804702,0,1
916135681,35804660,0,1
916135681,35804696,0,1
916135681,35804666,0,1
916135681,35804650,0,1
916135681,35100421,0,1
916135681,35804653,0,1
916135681,35804686,0,1
916135681,35804668,0,1
916135681,35802958,0,1
916135681,35804677,0,1
916135681,35804697,0,1
916135681,35804679,0,1
916135427,35802860,0,1
916135427,35803417,0,1
916135684,35802860,0,1
916135684,35803417,0,1
916135544,35802860,0,1
916135544,35803417,0,1
916135474,35802860,0,1
916135474,35803417,0,1
916135545,35802860,0,1
916135545,35803417,0,1
916135472,35802860,0,1
916135472,35803417,0,1
916135546,35802860,0,1
916135546,35803417,0,1
916135547,35802860,0,1
916135547,35803417,0,1
916135613,35100998,0,1
916135613,35803385,0,1
916135613,35807129,0,1
916135613,35807143,0,1
916135613,35807142,0,1
916135427,35100998,0,1
916135427,35803385,0,1
916135427,35807129,0,1
916135427,35807143,0,1
916135427,35807142,0,1
916135548,35100998,0,1
916135548,35803385,0,1
916135548,35807129,0,1
916135548,35807143,0,1
916135548,35807142,0,1
916135417,35100998,0,1
916135417,35803385,0,1
916135417,35807129,0,1
916135417,35807143,0,1
916135417,35807142,0,1
916135421,35100998,0,1
916135421,35803385,0,1
916135421,35807129,0,1
916135421,35807143,0,1
916135421,35807142,0,1
916135614,35100998,0,1
916135614,35803385,0,1
916135614,35807129,0,1
916135614,35807143,0,1
916135614,35807142,0,1
916135430,35100998,0,1
916135430,35803385,0,1
916135430,35807129,0,1
916135430,35807143,0,1
916135430,35807142,0,1
916135615,35100998,0,1
916135615,35803385,0,1
916135615,35807129,0,1
916135615,35807143,0,1
916135615,35807142,0,1
916135432,35100998,0,1
916135432,35803385,0,1
916135432,35807129,0,1
916135432,35807143,0,1
916135432,35807142,0,1
916135433,35100998,0,1
916135433,35803385,0,1
916135433,35807129,0,1
916135433,35807143,0,1
916135433,35807142,0,1
916135616,35100998,0,1
916135616,35803385,0,1
916135616,35807129,0,1
916135616,35807143,0,1
916135616,35807142,0,1
916135434,35100998,0,1
916135434,35803385,0,1
916135434,35807129,0,1
916135434,35807143,0,1
916135434,35807142,0,1
916135426,35100998,0,1
916135426,35807137,0,1
916135426,35803385,0,1
916135426,35807147,0,1
916135426,35807145,0,1
916135426,35807142,0,1
916135426,35807133,0,1
916135417,35100998,0,1
916135417,35807137,0,1
916135417,35803385,0,1
916135417,35807147,0,1
916135417,35807145,0,1
916135417,35807142,0,1
916135417,35807133,0,1
916135430,35100998,0,1
916135430,35807137,0,1
916135430,35803385,0,1
916135430,35807147,0,1
916135430,35807145,0,1
916135430,35807142,0,1
916135430,35807133,0,1
916135432,35100998,0,1
916135432,35807137,0,1
916135432,35803385,0,1
916135432,35807147,0,1
916135432,35807145,0,1
916135432,35807142,0,1
916135432,35807133,0,1
916135434,35100998,0,1
916135434,35807137,0,1
916135434,35803385,0,1
916135434,35807147,0,1
916135434,35807145,0,1
916135434,35807142,0,1
916135434,35807133,0,1
916135435,35100998,0,1
916135435,35807137,0,1
916135435,35803385,0,1
916135435,35807147,0,1
916135435,35807145,0,1
916135435,35807142,0,1
916135435,35807133,0,1
916135443,35803001,0,1
916135685,35803001,0,1
916135686,35803001,0,1
916135417,35803001,0,1
916135421,35803001,0,1
916135687,35803001,0,1
916135430,35803001,0,1
916135688,35803001,0,1
916135689,35803001,0,1
916135416,35806010,0,1
916135418,35806010,0,1
916135419,35806010,0,1
916135420,35806010,0,1
916135578,35806010,0,1
916135421,35806010,0,1
916135430,35806010,0,1
916135600,35806010,0,1
916135432,35806010,0,1
916135690,35806010,0,1
916135499,35806010,0,1
916135539,35806010,0,1
916135443,35805129,0,1
916135443,35803015,0,1
916135416,35805129,0,1
916135416,35803015,0,1
916135417,35805129,0,1
916135417,35803015,0,1
916135474,35805129,0,1
916135474,35803015,0,1
916135420,35805129,0,1
916135420,35803015,0,1
916135421,35805129,0,1
916135421,35803015,0,1
916135430,35805129,0,1
916135430,35803015,0,1
916135534,35805129,0,1
916135534,35803015,0,1
916135600,35805129,0,1
916135600,35803015,0,1
916135662,35805129,0,1
916135662,35803015,0,1
916135539,35805129,0,1
916135539,35803015,0,1
916135691,35804980,0,1
916135691,35805165,0,1
916135691,35804987,0,1
916135691,35804993,0,1
916135691,35802996,0,1
916135427,35804980,0,1
916135427,35805165,0,1
916135427,35804987,0,1
916135427,35804993,0,1
916135427,35802996,0,1
916135417,35804980,0,1
916135417,35805165,0,1
916135417,35804987,0,1
916135417,35804993,0,1
916135417,35802996,0,1
916135474,35804980,0,1
916135474,35805165,0,1
916135474,35804987,0,1
916135474,35804993,0,1
916135474,35802996,0,1
916135421,35804980,0,1
916135421,35805165,0,1
916135421,35804987,0,1
916135421,35804993,0,1
916135421,35802996,0,1
916135430,35804980,0,1
916135430,35805165,0,1
916135430,35804987,0,1
916135430,35804993,0,1
916135430,35802996,0,1
916135615,35804980,0,1
916135615,35805165,0,1
916135615,35804987,0,1
916135615,35804993,0,1
916135615,35802996,0,1
916135432,35804980,0,1
916135432,35805165,0,1
916135432,35804987,0,1
916135432,35804993,0,1
916135432,35802996,0,1
916135476,35804980,0,1
916135476,35805165,0,1
916135476,35804987,0,1
916135476,35804993,0,1
916135476,35802996,0,1
916135477,35804980,0,1
916135477,35805165,0,1
916135477,35804987,0,1
916135477,35804993,0,1
916135477,35802996,0,1
916135434,35804980,0,1
916135434,35805165,0,1
916135434,35804987,0,1
916135434,35804993,0,1
916135434,35802996,0,1
916135664,35804980,0,1
916135664,35805165,0,1
916135664,35804987,0,1
916135664,35804993,0,1
916135664,35802996,0,1
916135455,35804980,0,1
916135455,35805165,0,1
916135455,35804987,0,1
916135455,35804993,0,1
916135455,35802996,0,1
916135446,35803340,0,1
916135446,35807038,0,1
916135426,35803340,0,1
916135426,35807038,0,1
916135427,35803340,0,1
916135427,35807038,0,1
916135447,35803340,0,1
916135447,35807038,0,1
916135417,35803340,0,1
916135417,35807038,0,1
916135421,35803340,0,1
916135421,35807038,0,1
916135428,35803340,0,1
916135428,35807038,0,1
916135429,35803340,0,1
916135429,35807038,0,1
916135430,35803340,0,1
916135430,35807038,0,1
916135451,35803340,0,1
916135451,35807038,0,1
916135431,35803340,0,1
916135431,35807038,0,1
916135432,35803340,0,1
916135432,35807038,0,1
916135433,35803340,0,1
916135433,35807038,0,1
916135434,35803340,0,1
916135434,35807038,0,1
916135453,35803340,0,1
916135453,35807038,0,1
916135454,35803340,0,1
916135454,35807038,0,1
916135426,35807073,0,1
916135426,35803367,0,1
916135427,35807073,0,1
916135427,35803367,0,1
916135468,35807073,0,1
916135468,35803367,0,1
916135601,35807073,0,1
916135601,35803367,0,1
916135602,35807073,0,1
916135602,35803367,0,1
916135692,35807073,0,1
916135692,35803367,0,1
916135488,35807073,0,1
916135488,35803367,0,1
916135693,35807073,0,1
916135693,35807074,0,1
916135693,35803367,0,1
916135427,35807073,0,1
916135427,35807074,0,1
916135427,35803367,0,1
916135468,35807073,0,1
916135468,35807074,0,1
916135468,35803367,0,1
916135601,35807073,0,1
916135601,35807074,0,1
916135601,35803367,0,1
916135602,35807073,0,1
916135602,35807074,0,1
916135602,35803367,0,1
916135692,35807073,0,1
916135692,35807074,0,1
916135692,35803367,0,1
916135488,35807073,0,1
916135488,35807074,0,1
916135488,35803367,0,1
916135443,35100403,0,1
916135443,35101044,0,1
916135443,35100596,0,1
916135443,35100594,0,1
916135443,35101826,0,1
916135443,35100534,0,1
916135443,35100686,0,1
916135443,35100560,0,1
916135417,35100403,0,1
916135417,35101044,0,1
916135417,35100596,0,1
916135417,35100594,0,1
916135417,35101826,0,1
916135417,35100534,0,1
916135417,35100686,0,1
916135417,35100560,0,1
916135469,35100403,0,1
916135469,35101044,0,1
916135469,35100596,0,1
916135469,35100594,0,1
916135469,35101826,0,1
916135469,35100534,0,1
916135469,35100686,0,1
916135469,35100560,0,1
916135578,35100403,0,1
916135578,35101044,0,1
916135578,35100596,0,1
916135578,35100594,0,1
916135578,35101826,0,1
916135578,35100534,0,1
916135578,35100686,0,1
916135578,35100560,0,1
916135421,35100403,0,1
916135421,35101044,0,1
916135421,35100596,0,1
916135421,35100594,0,1
916135421,35101826,0,1
916135421,35100534,0,1
916135421,35100686,0,1
916135421,35100560,0,1
916135432,35100403,0,1
916135432,35101044,0,1
916135432,35100596,0,1
916135432,35100594,0,1
916135432,35101826,0,1
916135432,35100534,0,1
916135432,35100686,0,1
916135432,35100560,0,1
916135427,35805445,0,1
916135427,35805437,0,1
916135427,35805439,0,1
916135427,35803054,0,1
916135428,35805445,0,1
916135428,35805437,0,1
916135428,35805439,0,1
916135428,35803054,0,1
916135694,35805445,0,1
916135694,35805437,0,1
916135694,35805439,0,1
916135694,35803054,0,1
916135429,35805445,0,1
916135429,35805437,0,1
916135429,35805439,0,1
916135429,35803054,0,1
916135466,35100046,0,1
916135470,35100046,0,1
916135471,35100046,0,1
916135472,35100046,0,1
916135430,35100046,0,1
916135432,35100046,0,1
916135445,35807196,0,1
916135445,35101636,0,1
916135445,35101343,0,1
916135445,35100479,0,1
916135445,35804889,0,1
916135445,35100170,0,1
916135445,35100478,0,1
916135443,35807196,0,1
916135443,35101636,0,1
916135443,35101343,0,1
916135443,35100479,0,1
916135443,35804889,0,1
916135443,35100170,0,1
916135443,35100478,0,1
916135695,35807196,0,1
916135695,35101636,0,1
916135695,35101343,0,1
916135695,35100479,0,1
916135695,35804889,0,1
916135695,35100170,0,1
916135695,35100478,0,1
916135661,35807196,0,1
916135661,35101636,0,1
916135661,35101343,0,1
916135661,35100479,0,1
916135661,35804889,0,1
916135661,35100170,0,1
916135661,35100478,0,1
916135417,35807196,0,1
916135417,35101636,0,1
916135417,35101343,0,1
916135417,35100479,0,1
916135417,35804889,0,1
916135417,35100170,0,1
916135417,35100478,0,1
916135501,35807196,0,1
916135501,35101636,0,1
916135501,35101343,0,1
916135501,35100479,0,1
916135501,35804889,0,1
916135501,35100170,0,1
916135501,35100478,0,1
916135421,35807196,0,1
916135421,35101636,0,1
916135421,35101343,0,1
916135421,35100479,0,1
916135421,35804889,0,1
916135421,35100170,0,1
916135421,35100478,0,1
916135502,35807196,0,1
916135502,35101636,0,1
916135502,35101343,0,1
916135502,35100479,0,1
916135502,35804889,0,1
916135502,35100170,0,1
916135502,35100478,0,1
916135432,35807196,0,1
916135432,35101636,0,1
916135432,35101343,0,1
916135432,35100479,0,1
916135432,35804889,0,1
916135432,35100170,0,1
916135432,35100478,0,1
916135491,35807196,0,1
916135491,35101636,0,1
916135491,35101343,0,1
916135491,35100479,0,1
916135491,35804889,0,1
916135491,35100170,0,1
916135491,35100478,0,1
916135696,35807196,0,1
916135696,35101636,0,1
916135696,35101343,0,1
916135696,35100479,0,1
916135696,35804889,0,1
916135696,35100170,0,1
916135696,35100478,0,1
916135505,35807196,0,1
916135505,35101636,0,1
916135505,35101343,0,1
916135505,35100479,0,1
916135505,35804889,0,1
916135505,35100170,0,1
916135505,35100478,0,1
916135697,35807196,0,1
916135697,35101636,0,1
916135697,35101343,0,1
916135697,35100479,0,1
916135697,35804889,0,1
916135697,35100170,0,1
916135697,35100478,0,1
916135443,35807196,0,1
916135443,35100883,0,1
916135443,35807331,0,1
916135443,35803051,0,1
916135417,35807196,0,1
916135417,35100883,0,1
916135417,35807331,0,1
916135417,35803051,0,1
916135698,35807196,0,1
916135698,35100883,0,1
916135698,35807331,0,1
916135698,35803051,0,1
916135578,35807196,0,1
916135578,35100883,0,1
916135578,35807331,0,1
916135578,35803051,0,1
916135430,35807196,0,1
916135430,35100883,0,1
916135430,35807331,0,1
916135430,35803051,0,1
916135432,35807196,0,1
916135432,35100883,0,1
916135432,35807331,0,1
916135432,35803051,0,1
916135434,35807196,0,1
916135434,35100883,0,1
916135434,35807331,0,1
916135434,35803051,0,1
916135551,35807196,0,1
916135551,35805676,0,1
916135552,35807196,0,1
916135552,35805676,0,1
916135417,35807196,0,1
916135417,35805676,0,1
916135421,35807196,0,1
916135421,35805676,0,1
916135553,35807196,0,1
916135553,35805676,0,1
916135430,35807196,0,1
916135430,35805676,0,1
916135554,35807196,0,1
916135554,35805676,0,1
916135432,35807196,0,1
916135432,35805676,0,1
916135699,35807196,0,1
916135699,35805676,0,1
916135434,35807196,0,1
916135434,35805676,0,1
916135435,35807196,0,1
916135435,35805676,0,1
916135579,35807196,0,1
916135700,35807196,0,1
916135701,35807196,0,1
916135702,35807196,0,1
916135458,35807196,0,1
916135416,35807196,0,1
916135417,35807196,0,1
916135464,35807196,0,1
916135465,35807196,0,1
916135703,35807196,0,1
916135704,35807196,0,1
916135466,35101044,0,1
916135466,35100546,0,1
916135466,35100601,0,1
916135466,35100596,0,1
916135466,35803181,0,1
916135466,35100594,0,1
916135466,35100599,0,1
916135466,35100595,0,1
916135466,35101692,0,1
916135466,35100550,0,1
916135466,35100686,0,1
916135466,35100725,0,1
916135466,35100552,0,1
916135466,35101706,0,1
916135466,35100612,0,1
916135466,35100551,0,1
916135466,35100819,0,1
916135466,35100533,0,1
916135466,35100560,0,1
916135705,35101044,0,1
916135705,35100546,0,1
916135705,35100601,0,1
916135705,35100596,0,1
916135705,35803181,0,1
916135705,35100594,0,1
916135705,35100599,0,1
916135705,35100595,0,1
916135705,35101692,0,1
916135705,35100550,0,1
916135705,35100686,0,1
916135705,35100725,0,1
916135705,35100552,0,1
916135705,35101706,0,1
916135705,35100612,0,1
916135705,35100551,0,1
916135705,35100819,0,1
916135705,35100533,0,1
916135705,35100560,0,1
916135467,35101044,0,1
916135467,35100546,0,1
916135467,35100601,0,1
916135467,35100596,0,1
916135467,35803181,0,1
916135467,35100594,0,1
916135467,35100599,0,1
916135467,35100595,0,1
916135467,35101692,0,1
916135467,35100550,0,1
916135467,35100686,0,1
916135467,35100725,0,1
916135467,35100552,0,1
916135467,35101706,0,1
916135467,35100612,0,1
916135467,35100551,0,1
916135467,35100819,0,1
916135467,35100533,0,1
916135467,35100560,0,1
916135457,35101044,0,1
916135457,35100546,0,1
916135457,35100601,0,1
916135457,35100596,0,1
916135457,35803181,0,1
916135457,35100594,0,1
916135457,35100599,0,1
916135457,35100595,0,1
916135457,35101692,0,1
916135457,35100550,0,1
916135457,35100686,0,1
916135457,35100725,0,1
916135457,35100552,0,1
916135457,35101706,0,1
916135457,35100612,0,1
916135457,35100551,0,1
916135457,35100819,0,1
916135457,35100533,0,1
916135457,35100560,0,1
916135443,35101044,0,1
916135443,35100546,0,1
916135443,35100601,0,1
916135443,35100596,0,1
916135443,35803181,0,1
916135443,35100594,0,1
916135443,35100599,0,1
916135443,35100595,0,1
916135443,35101692,0,1
916135443,35100550,0,1
916135443,35100686,0,1
916135443,35100725,0,1
916135443,35100552,0,1
916135443,35101706,0,1
916135443,35100612,0,1
916135443,35100551,0,1
916135443,35100819,0,1
916135443,35100533,0,1
916135443,35100560,0,1
916135458,35101044,0,1
916135458,35100546,0,1
916135458,35100601,0,1
916135458,35100596,0,1
916135458,35803181,0,1
916135458,35100594,0,1
916135458,35100599,0,1
916135458,35100595,0,1
916135458,35101692,0,1
916135458,35100550,0,1
916135458,35100686,0,1
916135458,35100725,0,1
916135458,35100552,0,1
916135458,35101706,0,1
916135458,35100612,0,1
916135458,35100551,0,1
916135458,35100819,0,1
916135458,35100533,0,1
916135458,35100560,0,1
916135459,35101044,0,1
916135459,35100546,0,1
916135459,35100601,0,1
916135459,35100596,0,1
916135459,35803181,0,1
916135459,35100594,0,1
916135459,35100599,0,1
916135459,35100595,0,1
916135459,35101692,0,1
916135459,35100550,0,1
916135459,35100686,0,1
916135459,35100725,0,1
916135459,35100552,0,1
916135459,35101706,0,1
916135459,35100612,0,1
916135459,35100551,0,1
916135459,35100819,0,1
916135459,35100533,0,1
916135459,35100560,0,1
916135417,35101044,0,1
916135417,35100546,0,1
916135417,35100601,0,1
916135417,35100596,0,1
916135417,35803181,0,1
916135417,35100594,0,1
916135417,35100599,0,1
916135417,35100595,0,1
916135417,35101692,0,1
